zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
98601,US,WA,Washington,Clark,45.9195,-122.4574,KPDX,45.58869934,-122.5979996,38.36675145063983
98602,US,WA,Washington,Klickitat,45.8504,-121.3129,KDLS,45.620979,-121.170777,27.79296704151068
98603,US,WA,Washington,Cowlitz,45.9952,-122.4677,KKLS,46.11800003049999,-122.898002625,35.90164853769578
98604,US,WA,Washington,Clark,45.7907,-122.5318,KPDX,45.58869934,-122.5979996,23.04250341283453
98605,US,WA,Washington,Klickitat,45.7751,-121.6328,KDLS,45.620979,-121.170777,39.764423733820145
98606,US,WA,Washington,Clark,45.7304,-122.4843,KPDX,45.58869934,-122.5979996,18.065005007222922
98607,US,WA,Washington,Clark,45.6058,-122.4142,KTTD,45.54940032959001,-122.40100097656,6.354937211655775
98609,US,WA,Washington,Cowlitz,46.0715,-122.8648,KKLS,46.11800003049999,-122.898002625,5.769721590963861
98610,US,WA,Washington,Skamania,45.7493,-121.8351,KTTD,45.54940032959001,-122.40100097656,49.284750010089084
98611,US,WA,Washington,Cowlitz,46.2783,-122.9139,KKLS,46.11800003049999,-122.898002625,17.866488484556236
98612,US,WA,Washington,Wahkiakum,46.1954,-123.3627,KKLS,46.11800003049999,-122.898002625,36.8127231093958
98613,US,WA,Washington,Klickitat,45.7032,-120.946,KDLS,45.620979,-121.170777,19.715966021154248
98614,US,WA,Washington,Pacific,46.2729,-123.9454,KAST,46.158000946,-123.87899780299999,13.759853141562054
98616,US,WA,Washington,Cowlitz,46.0515,-122.2995,KKLS,46.11800003049999,-122.898002625,46.747379547415754
98617,US,WA,Washington,Klickitat,45.6327,-121.1717,KDLS,45.620979,-121.170777,1.3052905527775958
98619,US,WA,Washington,Klickitat,46.0071,-121.2885,KDLS,45.620979,-121.170777,43.893385400114404
98620,US,WA,Washington,Klickitat,45.832,-120.813,KDLS,45.620979,-121.170777,36.35730326239025
98621,US,WA,Washington,Wahkiakum,46.3535,-123.5888,KAST,46.158000946,-123.87899780299999,31.150839121446804
98622,US,WA,Washington,Clark,45.8248,-122.4912,KPDX,45.58869934,-122.5979996,27.531891578290963
98623,US,WA,Washington,Klickitat,45.8076,-121.4877,KDLS,45.620979,-121.170777,32.188044578758074
98624,US,WA,Washington,Pacific,46.3142,-124.0282,KAST,46.158000946,-123.87899780299999,20.817117060092627
98625,US,WA,Washington,Cowlitz,46.0112,-122.8166,KKLS,46.11800003049999,-122.898002625,13.43405035988513
98626,US,WA,Washington,Cowlitz,46.1485,-122.887,KKLS,46.11800003049999,-122.898002625,3.4958087039512487
98628,US,WA,Washington,Klickitat,45.8171,-121.1526,KDLS,45.620979,-121.170777,21.853269278724728
98629,US,WA,Washington,Clark,45.8806,-122.624,KPDX,45.58869934,-122.5979996,32.5205404807782
98631,US,WA,Washington,Pacific,46.3774,-124.047,KAST,46.158000946,-123.87899780299999,27.60322049702977
98632,US,WA,Washington,Cowlitz,46.1514,-122.9634,KKLS,46.11800003049999,-122.898002625,6.259878283424668
98635,US,WA,Washington,Klickitat,45.745,-121.2501,KDLS,45.620979,-121.170777,15.104624283370965
98637,US,WA,Washington,Pacific,46.4984,-124.0335,KAST,46.158000946,-123.87899780299999,39.66615709390901
98638,US,WA,Washington,Pacific,46.3528,-123.8044,KAST,46.158000946,-123.87899780299999,22.407139357477355
98639,US,WA,Washington,Skamania,45.6373,-121.9712,KTTD,45.54940032959001,-122.40100097656,34.84104591191212
98640,US,WA,Washington,Pacific,46.5029,-124.0436,KAST,46.158000946,-123.87899780299999,40.379716602837156
98641,US,WA,Washington,Pacific,46.5448,-124.0427,KAST,46.158000946,-123.87899780299999,44.80764504767602
98642,US,WA,Washington,Clark,45.7846,-122.6934,KPDX,45.58869934,-122.5979996,23.009185154895235
98643,US,WA,Washington,Wahkiakum,46.3071,-123.6571,KAST,46.158000946,-123.87899780299999,23.79438287582469
98644,US,WA,Washington,Pacific,46.3308,-124.0455,KAST,46.158000946,-123.87899780299999,23.089763235606412
98645,US,WA,Washington,Cowlitz,46.3163,-122.7649,KKLS,46.11800003049999,-122.898002625,24.311990700976033
98647,US,WA,Washington,Wahkiakum,46.2952,-123.4332,KAST,46.158000946,-123.87899780299999,37.5334682594263
98648,US,WA,Washington,Skamania,45.6882,-121.9093,KTTD,45.54940032959001,-122.40100097656,41.23798866236918
98649,US,WA,Washington,Cowlitz,46.2956,-122.6477,KKLS,46.11800003049999,-122.898002625,27.58622889048805
98650,US,WA,Washington,Klickitat,45.9828,-121.5163,KDLS,45.620979,-121.170777,48.33283526975361
98651,US,WA,Washington,Skamania,45.7409,-121.5974,KDLS,45.620979,-121.170777,35.72480463997873
